"V1","Family","ESV","Class","Resource","c_ia","Treatment"
223,"F1","S23","T0","R5",0.711341066297432,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
224,"F1","S24","T0","R5",0.903018448703708,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
225,"F1","S25","T0","R5",0.0061906199040634,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
226,"F1","S26","T0","R5",0.0412210830114739,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
227,"F1","S27","T0","R5",1.77189100684921,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
228,"F1","S28","T0","R5",0.108071766287697,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
229,"F1","S29","T0","R5",0.0767269089700397,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
230,"F1","S30","T0","R5",0.163672719030117,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
231,"F1","S31","T0","R5",0.470639596439786,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
232,"F1","S32","T0","R5",0.792247071996948,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
233,"F1","S33","T0","R5",0.0362958383600577,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
234,"F1","S34","T0","R5",0.0280554417162129,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
235,"F1","S35","T0","R5",0.400875138230065,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
236,"F1","S36","T0","R5",0.253575910280865,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
237,"F1","S37","T0","R5",1.26715974685943,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
238,"F1","S38","T0","R5",0.00485422715371765,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
239,"F1","S39","T0","R5",0.616073321470976,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
240,"F0","S0","T0","R6",3.25170809954862,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
241,"F0","S1","T0","R6",0.0225040174228813,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
242,"F0","S2","T0","R6",1.98663767924433,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
243,"F0","S3","T0","R6",0.678827316961883,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
244,"F0","S4","T0","R6",0.594450196498347,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
245,"F0","S5","T0","R6",0.153396635210169,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
246,"F0","S6","T0","R6",0.0341347262263987,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
247,"F0","S7","T0","R6",0.822421959352061,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
248,"F0","S8","T0","R6",1.10370696412775,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
249,"F0","S9","T0","R6",0.0105516351170567,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
250,"F0","S10","T0","R6",0.010037148555613,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
251,"F0","S11","T0","R6",0.0336598950951922,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
252,"F0","S12","T0","R6",0.169698916608915,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
253,"F0","S13","T0","R6",0.00580879036511883,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
254,"F0","S14","T0","R6",1.11123788682298,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
255,"F0","S15","T0","R6",0.124278242266399,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
256,"F0","S16","T0","R6",0.917131197769849,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
257,"F0","S17","T0","R6",0.0895022499666247,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
258,"F0","S18","T0","R6",0.794580104278717,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
259,"F0","S19","T0","R6",0.14400059354828,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
260,"F1","S20","T0","R6",0.0329237627798995,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
261,"F1","S21","T0","R6",0.735428083252406,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
262,"F1","S22","T0","R6",0.201013291839857,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
263,"F1","S23","T0","R6",0.704931762279458,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
264,"F1","S24","T0","R6",0.00968662479412562,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
265,"F1","S25","T0","R6",0.506105199095465,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
266,"F1","S26","T0","R6",0.270295127312423,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
267,"F1","S27","T0","R6",0.310676326296801,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
268,"F1","S28","T0","R6",0.737850301176182,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
269,"F1","S29","T0","R6",0.22356546807638,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
270,"F1","S30","T0","R6",0.409471789018697,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
271,"F1","S31","T0","R6",0.156778173602388,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
272,"F1","S32","T0","R6",0.152135046092366,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
273,"F1","S33","T0","R6",0.0496565905344593,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
274,"F1","S34","T0","R6",0.695763401521853,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
275,"F1","S35","T0","R6",0.849239828608351,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
276,"F1","S36","T0","R6",0.0875645253408729,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
277,"F1","S37","T0","R6",1.06342984422296,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
278,"F1","S38","T0","R6",0.204399240477878,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
279,"F1","S39","T0","R6",0.211596796702924,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
280,"F0","S0","T0","R7",4.9336757550639,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
281,"F0","S1","T0","R7",2.8677145839749,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
282,"F0","S2","T0","R7",0.314126009235673,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
283,"F0","S3","T0","R7",0.443836061837854,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
284,"F0","S4","T0","R7",0.329962565777284,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
285,"F0","S5","T0","R7",0.00054959448820263,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
286,"F0","S6","T0","R7",0.937344187395601,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
287,"F0","S7","T0","R7",0.956689859905818,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
288,"F0","S8","T0","R7",2.69409339191021,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
289,"F0","S9","T0","R7",2.53065716223432,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
290,"F0","S10","T0","R7",0.283608080129446,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
291,"F0","S11","T0","R7",0.0132281867297505,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
292,"F0","S12","T0","R7",1.08678998458506,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
293,"F0","S13","T0","R7",0.00283801468573541,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
294,"F0","S14","T0","R7",0.482039383686954,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
295,"F0","S15","T0","R7",0.0345781463326286,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
296,"F0","S16","T0","R7",0.000639563071791585,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
297,"F0","S17","T0","R7",0.109727754311823,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
298,"F0","S18","T0","R7",0.300894901753228,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
299,"F0","S19","T0","R7",0.322375836983001,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
300,"F1","S20","T0","R7",0.127651658628222,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
301,"F1","S21","T0","R7",0.237769535597661,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
302,"F1","S22","T0","R7",2.46101018724228,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
303,"F1","S23","T0","R7",0.16070502802471,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
304,"F1","S24","T0","R7",0.572700780542107,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
305,"F1","S25","T0","R7",0.260040178610094,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
306,"F1","S26","T0","R7",0.120385503328178,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
307,"F1","S27","T0","R7",0.257265853554144,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
308,"F1","S28","T0","R7",0.42268708349288,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
309,"F1","S29","T0","R7",0.103182226064979,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
310,"F1","S30","T0","R7",0.689334238886083,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
311,"F1","S31","T0","R7",0.0895454412017865,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
312,"F1","S32","T0","R7",0.128290746145141,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
313,"F1","S33","T0","R7",3.85787613148781,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
314,"F1","S34","T0","R7",0.345937028334163,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
315,"F1","S35","T0","R7",0.0255510965078376,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
316,"F1","S36","T0","R7",0.232162973955502,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
317,"F1","S37","T0","R7",0.122360182665958,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
318,"F1","S38","T0","R7",0.279814652681307,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
319,"F1","S39","T0","R7",0.140677527662509,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
320,"F0","S0","T0","R8",0.675176867175874,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
321,"F0","S1","T0","R8",0.0326129187978143,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
322,"F0","S2","T0","R8",0.0824090260170046,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
323,"F0","S3","T0","R8",0.987391775263852,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
324,"F0","S4","T0","R8",0.0714538969602949,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
325,"F0","S5","T0","R8",0.0955752917706456,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
326,"F0","S6","T0","R8",0.267670853653257,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
327,"F0","S7","T0","R8",1.34270899270935,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
328,"F0","S8","T0","R8",1.29545415836608,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
329,"F0","S9","T0","R8",0.0812719537568641,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
330,"F0","S10","T0","R8",0.266470731073746,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
331,"F0","S11","T0","R8",1.3985032540732,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
332,"F0","S12","T0","R8",0.00587566528394615,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
333,"F0","S13","T0","R8",0.360785372216926,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
334,"F0","S14","T0","R8",0.0454945471266199,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
335,"F0","S15","T0","R8",0.121006295604921,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
336,"F0","S16","T0","R8",0.0349464072029578,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
337,"F0","S17","T0","R8",2.55552142608194e-05,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
338,"F0","S18","T0","R8",0.456297769472788,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
339,"F0","S19","T0","R8",0.151152507072227,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
340,"F1","S20","T0","R8",0.302031172693491,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
341,"F1","S21","T0","R8",0.000269268607656011,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
342,"F1","S22","T0","R8",0.169622160003529,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
343,"F1","S23","T0","R8",1.12500507472103,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
344,"F1","S24","T0","R8",0.00490071081501886,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
345,"F1","S25","T0","R8",0.0600034017154859,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
346,"F1","S26","T0","R8",0.00351918181984363,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
347,"F1","S27","T0","R8",1.04922802358296,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
348,"F1","S28","T0","R8",0.0865125030173178,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
349,"F1","S29","T0","R8",0.0336378296846814,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
350,"F1","S30","T0","R8",0.0166346014488675,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
351,"F1","S31","T0","R8",0.264741168644084,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
352,"F1","S32","T0","R8",0.094752442928677,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
353,"F1","S33","T0","R8",0.149531065077365,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
354,"F1","S34","T0","R8",0.817056841375888,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
355,"F1","S35","T0","R8",0.227228737433605,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
356,"F1","S36","T0","R8",0.0614625836363325,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
357,"F1","S37","T0","R8",0.211979276955924,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
358,"F1","S38","T0","R8",0.118104136158968,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
359,"F1","S39","T0","R8",0.171142939597509,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
360,"F0","S0","T0","R9",0.429794763587847,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
361,"F0","S1","T0","R9",0.106445088570154,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
362,"F0","S2","T0","R9",0.933041190099039,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
363,"F0","S3","T0","R9",0.56545694213791,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
364,"F0","S4","T0","R9",0.698350192007644,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
365,"F0","S5","T0","R9",0.00372862092518395,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
366,"F0","S6","T0","R9",0.0718711671514362,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
367,"F0","S7","T0","R9",0.337894649867422,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
368,"F0","S8","T0","R9",0.0776541714881512,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
369,"F0","S9","T0","R9",0.0733641142627457,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
370,"F0","S10","T0","R9",0.363922996591004,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
371,"F0","S11","T0","R9",0.151839223019096,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
372,"F0","S12","T0","R9",1.56608952603604,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
373,"F0","S13","T0","R9",0.299253575975947,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
374,"F0","S14","T0","R9",0.560676483783453,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
375,"F0","S15","T0","R9",0.958158420190278,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
376,"F0","S16","T0","R9",0.256947202108387,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
377,"F0","S17","T0","R9",0.213932951979722,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
378,"F0","S18","T0","R9",0.128398680519871,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
379,"F0","S19","T0","R9",0.0156176519033305,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
380,"F1","S20","T0","R9",0.0107310624893925,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
381,"F1","S21","T0","R9",1.11519183154647,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
382,"F1","S22","T0","R9",0.00555121509598441,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
383,"F1","S23","T0","R9",0.685290310396,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
384,"F1","S24","T0","R9",0.0210870100725335,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
385,"F1","S25","T0","R9",0.525326039460935,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
386,"F1","S26","T0","R9",0.444147229949079,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
387,"F1","S27","T0","R9",0.00520115961983518,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
388,"F1","S28","T0","R9",0.0136579764735908,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
389,"F1","S29","T0","R9",1.89947379116571,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
390,"F1","S30","T0","R9",0.228489707709573,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
391,"F1","S31","T0","R9",0.0603287213919178,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
392,"F1","S32","T0","R9",0.0468492655467968,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
393,"F1","S33","T0","R9",3.29852354011483,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
394,"F1","S34","T0","R9",1.78374261210447,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
395,"F1","S35","T0","R9",1.00470758202136,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
396,"F1","S36","T0","R9",0.128956223696088,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
397,"F1","S37","T0","R9",0.024426187913518,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
398,"F1","S38","T0","R9",0.0382714969018826,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
399,"F1","S39","T0","R9",0.502772385366984,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
400,"F0","S0","T1","R10",0.240430140296242,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
401,"F0","S1","T1","R10",0.170150627429679,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
402,"F0","S2","T1","R10",0.0310713955342044,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
403,"F0","S3","T1","R10",0.415591325142822,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
404,"F0","S4","T1","R10",0.162566468993291,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
405,"F0","S5","T1","R10",0.0147572162500191,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
406,"F0","S6","T1","R10",0.347948001458466,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
407,"F0","S7","T1","R10",0.149036654560196,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
408,"F0","S8","T1","R10",0.192902061897289,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
409,"F0","S9","T1","R10",0.807840811425373,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
410,"F0","S10","T1","R10",0.301429796572983,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
411,"F0","S11","T1","R10",0.50932087630029,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
412,"F0","S12","T1","R10",0.593857911966028,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
413,"F0","S13","T1","R10",0.166931421619628,"atop(""Unspecialised"", paste(q[A] == 0, "" and "", q[S] == 0))"
