"Inoculum","ESV","CS_duo","CS_type_duo","CS1","CS2","ab_obs_mean","ab_obs_se","ab_pred_mean","ab_pred_se"
2,"Enterococcus","succinate_glycine","AA","succinate","glycine",0.000185546,0,0,0
2,"Escherichia/Shigella.1","glucose_fructose","SS","glucose","fructose",0.00092773,0,0,0
2,"Flavobacteriaceae","glucose_benzoate","SA","glucose","benzoate",0,0,7.8190225e-05,8.25922258624665e-07
2,"Flavobacteriaceae","succinate_benzoate","AA","succinate","benzoate",0,0,7.4232575e-05,4.79852794222266e-06
2,"Flavobacterium.13","glucose_benzoate","SA","glucose","benzoate",0.00044067175,0.000263424681982464,0.0012103330625,0.000199882836994377
2,"Flavobacterium.13","glucose_fumarate","SA","glucose","fumarate",0.000765384,0.000291836810347553,0.015541282875,0.00695091126838524
2,"Flavobacterium.13","glucose_glutamine","SA","glucose","glutamine",0.000208746,4.44058175374203e-05,0.007837430125,0.00223265717431608
2,"Flavobacterium.13","succinate_benzoate","AA","succinate","benzoate",0.0843770295,0.0169754072519327,0.0012238125,0.000192976883208931
2,"Flavobacterium.13","succinate_cellobiose","SA","succinate","cellobiose",0,0,7.60636916666667e-05,1.20291272328591e-05
2,"Flavobacterium.13","succinate_fructose","SA","succinate","fructose",0,0,7.57562583333333e-05,1.1985452490829e-05
2,"Flavobacterium.13","succinate_fumarate","AA","succinate","fumarate",0.0851192135,0.0320902566560443,0.0150276554,0.00672596371502497
2,"Flavobacterium.13","succinate_glutamine","AA","succinate","glutamine",0.0033398275,0.00195411397299823,0.0075559555,0.00215327011449104
2,"Flavobacterium.13","succinate_glycerol","SA","succinate","glycerol",2.32e-05,2.32e-05,6.110485e-05,1.32299512195624e-05
2,"Flavobacterium.13","succinate_glycine","AA","succinate","glycine",0.0325633176666667,0.0179592620776643,6.58043916666667e-05,1.6709128247111e-05
2,"Flavobacterium.13","succinate_ribose","SA","succinate","ribose",2.32e-05,2.32e-05,5.772914375e-05,1.24662814751565e-05
2,"Flavobacterium.8","glucose_benzoate","SA","glucose","benzoate",0,0,0.000298732875,1.46156670580353e-05
2,"Flavobacterium.8","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.00021685175,3.01478923540744e-06
2,"Flavobacterium.8","glucose_fructose","SS","glucose","fructose",2.32e-05,2.32e-05,0.000146712625,3.24310025259878e-05
2,"Flavobacterium.8","glucose_fumarate","SA","glucose","fumarate",0,0,0.0304739031428571,0.00773679556998741
2,"Flavobacterium.8","glucose_glutamine","SA","glucose","glutamine",9.2773e-05,9.2773e-05,0.0001081285625,2.79330227420534e-05
2,"Flavobacterium.8","glucose_glycerol","SS","glucose","glycerol",4.63865e-05,4.63865e-05,0.00011658925,3.01168957203289e-05
2,"Flavobacterium.8","glucose_glycine","SA","glucose","glycine",3.09333333333333e-05,3.09333333333333e-05,0.05552882875,0.000712688647303657
2,"Flavobacterium.8","glucose_ribose","SS","glucose","ribose",0,0,0.000219579125,1.82608876952804e-06
2,"Flavobacterium.8","succinate_benzoate","AA","succinate","benzoate",0,0,0.0008443315,6.16515364562528e-05
2,"Flavobacterium.8","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00061598075,1.14025538979578e-05
2,"Flavobacterium.8","succinate_fructose","SA","succinate","fructose",0,0,0.000435416142857143,0.00010321928296764
2,"Flavobacterium.8","succinate_fumarate","AA","succinate","fumarate",0,0,0.0316343307692308,0.00771495758585422
2,"Flavobacterium.8","succinate_glutamine","AA","succinate","glutamine",0,0,0.0006143205,5.11270284846154e-06
2,"Flavobacterium.8","succinate_glycerol","SA","succinate","glycerol",0,0,0.000661744,5.24236068007534e-06
2,"Flavobacterium.8","succinate_glycine","AA","succinate","glycine",0.004329406,0.004329406,0.0528846354166667,0.0018363237893193
2,"Flavobacterium.8","succinate_ribose","SA","succinate","ribose",0,0,0.00062363775,4.91700093849559e-06
2,"Gammaproteobacteria.2","glucose_fumarate","SA","glucose","fumarate",0.000463865,0,0,0
2,"Gammaproteobacteria.3","succinate_benzoate","AA","succinate","benzoate",0,0,0.000204815,1.09108928217019e-05
2,"Gammaproteobacteria.3","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00016076875,2.3926010732743e-06
2,"Gammaproteobacteria.3","succinate_fructose","SA","succinate","fructose",0,0,0.00016021775,2.75387546241656e-06
2,"Gammaproteobacteria.3","succinate_fumarate","AA","succinate","fumarate",0,0,0.00013611225,3.30389639605017e-06
2,"Gammaproteobacteria.3","succinate_glutamine","AA","succinate","glutamine",0,0,0.00016044175,1.06983062327641e-06
2,"Gammaproteobacteria.3","succinate_glycerol","SA","succinate","glycerol",0,0,0.0001702465,1.06635848412561e-06
2,"Gammaproteobacteria.3","succinate_glycine","AA","succinate","glycine",0,0,0.000180905666666667,2.75827315140792e-06
2,"Gammaproteobacteria.3","succinate_ribose","SA","succinate","ribose",0,0,0.00016239175,1.0241103761314e-06
2,"Herbaspirillum","glucose_benzoate","SA","glucose","benzoate",0.000185546,0,0,0
2,"Herbaspirillum","glucose_cellobiose","SS","glucose","cellobiose",0.0002319325,4.63865e-05,0,0
2,"Herbaspirillum","glucose_fructose","SS","glucose","fructose",9.28e-05,0,0,0
2,"Herbaspirillum","glucose_fumarate","SA","glucose","fumarate",0.001484368,0.001113276,0,0
2,"Herbaspirillum","glucose_glutamine","SA","glucose","glutamine",0.0003711055,0.0002783055,0,0
2,"Herbaspirillum","succinate_cellobiose","SA","succinate","cellobiose",0.000278319,9.2773e-05,0,0
2,"Herbaspirillum","succinate_fructose","SA","succinate","fructose",0.0001855595,9.27595e-05,0,0
2,"Herbaspirillum","succinate_glutamine","AA","succinate","glutamine",0.000278319,0,0,0
2,"Klebsiella.1","glucose_benzoate","SA","glucose","benzoate",0.15762130075,0.0733155984288897,0.4283005820625,0.0589731015359981
2,"Klebsiella.1","glucose_cellobiose","SS","glucose","cellobiose",0.7117775305,0.131540038999578,0.552010285125,0.0649763408699827
2,"Klebsiella.1","glucose_fructose","SS","glucose","fructose",0.50083495675,0.182247093199151,0.4484689033125,0.0694959612439835
2,"Klebsiella.1","glucose_fumarate","SA","glucose","fumarate",0.02750719,0.0154321615208035,0.2590170719375,0.0342617511921942
2,"Klebsiella.1","glucose_glutamine","SA","glucose","glutamine",0.2987753965,0.181583617596309,0.311221401125,0.0414661183290895
2,"Klebsiella.1","glucose_glycerol","SS","glucose","glycerol",0.90486130425,0.0374012555189291,0.5699730771875,0.0614375067068154
2,"Klebsiella.1","glucose_glycine","SA","glucose","glycine",0.891764851333333,0.0388885322760057,0.367664756416667,0.0564604190107884
2,"Klebsiella.1","glucose_ribose","SS","glucose","ribose",0.86241766425,0.0684546135865353,0.755059312875,0.0424068063588463
2,"Klebsiella.1","succinate_benzoate","AA","succinate","benzoate",0.01280267175,0.00209408157682699,0.02765432275,0.00650485084517569
2,"Klebsiella.1","succinate_cellobiose","SA","succinate","cellobiose",0.4111698675,0.0894583277401958,0.2497128475,0.0484363735280103
2,"Klebsiella.1","succinate_fructose","SA","succinate","fructose",0.3656647185,0.161903958488442,0.1518250380625,0.0533725432549187
2,"Klebsiella.1","succinate_fumarate","AA","succinate","fumarate",0.00793209,0.0018591283508134,0.0208231324375,0.00401320710622907
2,"Klebsiella.1","succinate_glutamine","AA","succinate","glutamine",0.0326328975,0.00723999628434251,0.0201603366875,0.00456352598937084
2,"Klebsiella.1","succinate_glycerol","SA","succinate","glycerol",0.411610539,0.215893892369575,0.2455982131875,0.0417790555412706
2,"Klebsiella.1","succinate_glycine","AA","succinate","glycine",0.0443764106666667,0.0228338631426132,0.0284046255,0.00662379647177503
2,"Klebsiella.1","succinate_ribose","SA","succinate","ribose",0.54715186925,0.0938095780402394,0.44030229625,0.013885756499875
2,"Lachnoclostridium","glucose_benzoate","SA","glucose","benzoate",0.0027831895,0.0022265515,0,0
2,"Lachnoclostridium","glucose_cellobiose","SS","glucose","cellobiose",2.32e-05,2.32e-05,0.0026002740625,0.00116305963304021
2,"Lachnoclostridium","glucose_fructose","SS","glucose","fructose",0,0,0.000671625,5.40849389078573e-06
2,"Lachnoclostridium","glucose_fumarate","SA","glucose","fumarate",0.010251415,0.00449949,0,0
2,"Lachnoclostridium","glucose_glutamine","SA","glucose","glutamine",0.0070971335,0.0055199925,0,0
2,"Lachnoclostridium","glucose_glycerol","SS","glucose","glycerol",0.000371092,0,0,0
2,"Lachnoclostridium","glucose_glycine","SA","glucose","glycine",0.00148436766666667,0.00148436766666667,8.220575e-05,3.50607916605648e-05
2,"Lachnoclostridium","glucose_ribose","SS","glucose","ribose",0.0003247055,0.0001391595,0,0
2,"Lachnoclostridium","succinate_cellobiose","SA","succinate","cellobiose",0.002272938,0.00131719118894772,0.00248486075,0.00111817977977351
2,"Lachnoclostridium","succinate_fructose","SA","succinate","fructose",9.277975e-05,6.56004177582925e-05,0.0001609666875,7.23698987713883e-05
2,"Lachnoclostridium","succinate_glycerol","SA","succinate","glycerol",0.003154281,0,0,0
2,"Lachnoclostridium","succinate_glycine","AA","succinate","glycine",0,0,0.00023448075,1.46885547188676e-05
2,"Lachnoclostridium_5","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.0001014165,8.36102515644265e-07
2,"Lachnoclostridium_5","succinate_cellobiose","SA","succinate","cellobiose",0,0,9.714885e-05,5.1196260041628e-06
2,"Lachnoclostridium_5.11","glucose_fructose","SS","glucose","fructose",0.00092773,0,0,0
2,"Lachnoclostridium_5.11","glucose_fumarate","SA","glucose","fumarate",0.001484368,0,0,0
2,"Lachnoclostridium_5.11","glucose_glutamine","SA","glucose","glutamine",0.001577141,0,0,0
2,"Lachnoclostridium_5.2","glucose_benzoate","SA","glucose","benzoate",0.0032470545,0.00129106750602531,0.0003566765,0.000100866144901217
2,"Lachnoclostridium_5.2","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.0143117515,0.000457387820579226
2,"Lachnoclostridium_5.2","glucose_fructose","SS","glucose","fructose",0.000185546,0,0,0
2,"Lachnoclostridium_5.2","glucose_fumarate","SA","glucose","fumarate",0.00380369225,0.000948374045485603,0.001216035625,0.000125787763375917
2,"Lachnoclostridium_5.2","glucose_glutamine","SA","glucose","glutamine",0.0021337785,0.000912922495326639,0.000625505625,6.17882630074862e-05
2,"Lachnoclostridium_5.2","glucose_glycine","SA","glucose","glycine",0.003401676,0.000865881071428596,0.001773731,0.000427131663569326
2,"Lachnoclostridium_5.2","succinate_benzoate","AA","succinate","benzoate",0.0044762965,0.000801090784225847,0.0010333863125,8.75708810217814e-05
2,"Lachnoclostridium_5.2","succinate_cellobiose","SA","succinate","cellobiose",0.00282957625,0.00103203423739504,0.0073596515,0.00179517564719904
2,"Lachnoclostridium_5.2","succinate_fructose","SA","succinate","fructose",0,0,0.00051297725,2.18896334497063e-05
2,"Lachnoclostridium_5.2","succinate_fumarate","AA","succinate","fumarate",0.00282957625,0.00141434435044372,0.00159526925,0.000121978566038276
2,"Lachnoclostridium_5.2","succinate_glutamine","AA","succinate","glutamine",0.00173949375,0.000335300925621392,0.0011121276875,6.3259227064761e-05
2,"Lachnoclostridium_5.2","succinate_glycerol","SA","succinate","glycerol",2.32e-05,2.32e-05,0.000551531375,2.29328803353168e-05
2,"Lachnoclostridium_5.2","succinate_glycine","AA","succinate","glycine",0.001577141,0.000564316128223357,0.002282556,0.000408352099390157
2,"Lachnoclostridium_5.2","succinate_ribose","SA","succinate","ribose",2.32e-05,2.32e-05,0.0005211799375,2.17586937826908e-05
2,"Lachnoclostridium_5.4","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.00252870675,2.23529008310442e-05
2,"Lachnoclostridium_5.4","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00241646975,0.000135010799189284
2,"Lachnoclostridium_5.6","succinate_benzoate","AA","succinate","benzoate",0.004267557,0,0,0
2,"Lachnoclostridium_5.6","succinate_fumarate","AA","succinate","fumarate",0.0034326,0,0,0
2,"Lachnoclostridium_5.7","succinate_benzoate","AA","succinate","benzoate",0.002504871,0,0,0
2,"Lachnoclostridium_5.7","succinate_fumarate","AA","succinate","fumarate",0.00528806,0,0,0
2,"Lachnoclostridium_5.9","glucose_glutamine","SA","glucose","glutamine",0.001298822,0,0,0
2,"Lachnospiraceae.4","glucose_fumarate","SA","glucose","fumarate",0,0,5.8115175e-05,3.93795728297044e-07
2,"Lachnospiraceae.4","succinate_fumarate","AA","succinate","fumarate",0,0,5.601905e-05,2.49770847328106e-06
2,"Lachnospiraceae.5","glucose_benzoate","SA","glucose","benzoate",0.00113646925,0.000658595738273408,0.000514685875,0.00013077021096969
2,"Lachnospiraceae.5","glucose_fumarate","SA","glucose","fumarate",0.00057983125,0.00034789875,0.000616131875,0.000139144287843886
2,"Lachnospiraceae.5","glucose_glutamine","SA","glucose","glutamine",0,0,0.00017285425,9.54571402842658e-06
2,"Lachnospiraceae.5","glucose_glycine","SA","glucose","glycine",0.000556638,0,0,0
2,"Lachnospiraceae.5","succinate_benzoate","AA","succinate","benzoate",0.00208739225,0.00136005530782271,0.0004883201875,0.0001257212803039
2,"Lachnospiraceae.5","succinate_fumarate","AA","succinate","fumarate",0.00030151225,0.000183114099329887,0.000593558,0.000135132536734835
2,"Lachnospiraceae.5","succinate_glutamine","AA","succinate","glutamine",4.63865e-05,4.63865e-05,8.27015625e-05,2.19871447771133e-05
2,"Lachnospiraceae.5","succinate_glycine","AA","succinate","glycine",0.000278319,0,0,0
2,"Lachnospiraceae.5","succinate_ribose","SA","succinate","ribose",0.0030615085,0.0025048705,0,0
2,"Lactobacillus","succinate_glycine","AA","succinate","glycine",0.000742184,0,0,0
2,"Moraxellaceae","succinate_fumarate","AA","succinate","fumarate",9.28e-05,0,0,0
2,"Novosphingobium.1","glucose_benzoate","SA","glucose","benzoate",0,0,7.66661e-05,7.88013977395978e-07
2,"Novosphingobium.1","succinate_benzoate","AA","succinate","benzoate",0,0,7.2746375e-05,3.16384873869458e-06
2,"Nubsella.2","glucose_benzoate","SA","glucose","benzoate",0.000185546,0,0,0
2,"Nubsella.2","glucose_glycine","SA","glucose","glycine",0.000463865,0,0,0
2,"Nubsella.3","glucose_glutamine","SA","glucose","glutamine",9.28e-05,0,0,0
2,"Ochrobactrum","glucose_glutamine","SA","glucose","glutamine",0.000185546,0,0,0
2,"Ochrobactrum","glucose_glycine","SA","glucose","glycine",0,0,0.004844067375,0.000868353640038598
2,"Ochrobactrum","succinate_benzoate","AA","succinate","benzoate",0.009555631,0.009462831,0,0
2,"Ochrobactrum","succinate_fumarate","AA","succinate","fumarate",0.013080991,0,0,0
2,"Ochrobactrum","succinate_glutamine","AA","succinate","glutamine",0.005728732,0.00404572029507555,0,0
2,"Ochrobactrum","succinate_glycine","AA","succinate","glycine",0.003123357,0.00156374385994286,0.00307504508333333,0.000858821735755152
2,"Ochrobactrum","succinate_ribose","SA","succinate","ribose",0.000649411,0,0,0
2,"Oxalicibacterium","succinate_fumarate","AA","succinate","fumarate",0.000185546,0,0,0
2,"Pectobacterium","glucose_benzoate","SA","glucose","benzoate",0.00090453675,0.000308566122029886,0.0058046808125,0.00160059815392124
2,"Pectobacterium","glucose_cellobiose","SS","glucose","cellobiose",0.01686149025,0.00738379862045233,0.0453607690625,0.00792779523093869
2,"Pectobacterium","glucose_fructose","SS","glucose","fructose",0.01194452175,0.00354310511810242,0.026675675875,0.00676392096012845
2,"Pectobacterium","glucose_fumarate","SA","glucose","fumarate",0.00176268675,0.00120426335118136,0.0035996754375,0.000951731305082383
2,"Pectobacterium","glucose_glutamine","SA","glucose","glutamine",0.12874570925,0.0254310076652863,0.004213455875,0.0011523411507243
2,"Pectobacterium","glucose_glycerol","SS","glucose","glycerol",0.00197142625,0.00044067175,0.005564052625,0.00126498964444805
2,"Pectobacterium","glucose_glycine","SA","glucose","glycine",0.00210285433333333,0.000620801351980469,0.0051807135,0.00156381472104903
2,"Pectobacterium","glucose_ribose","SS","glucose","ribose",0.02917710375,0.00455840218694677,0.05919711525,0.00298832961681751
2,"Pectobacterium","succinate_benzoate","AA","succinate","benzoate",0.00185546,0.000332346674857495,0.00083228404375,0.000293568636983421
2,"Pectobacterium","succinate_cellobiose","SA","succinate","cellobiose",0.3442805455,0.0302023919893758,0.0399502853125,0.00762689358733165
2,"Pectobacterium","succinate_fructose","SA","succinate","fructose",0.25368772625,0.0395172533229605,0.0221141114375,0.00647716978653403
2,"Pectobacterium","succinate_fumarate","AA","succinate","fumarate",0.00517209375,0.00237142672182782,0.0006283154375,0.000186922863996578
2,"Pectobacterium","succinate_glutamine","AA","succinate","glutamine",0.001484368,0.000236525668667272,0.0005919210625,0.000210274518839212
2,"Pectobacterium","succinate_glycerol","SA","succinate","glycerol",0.148529548,0.026410091488873,0.0016167786875,0.000340537218362236
2,"Pectobacterium","succinate_glycine","AA","succinate","glycine",0.00182453566666667,0.000483053528788592,0.000954056583333333,0.000289555750245395
2,"Pectobacterium","succinate_ribose","SA","succinate","ribose",0.29302347175,0.0988830949669443,0.0531056198125,0.00298653564123653
2,"Pectobacterium.1","glucose_benzoate","SA","glucose","benzoate",0.03562482625,0.0129624035270329,0,0
2,"Pectobacterium.1","glucose_cellobiose","SS","glucose","cellobiose",0.000834957,0,0,0
2,"Pectobacterium.1","glucose_fructose","SS","glucose","fructose",0.000185546,0,0,0
2,"Pectobacterium.1","glucose_fumarate","SA","glucose","fumarate",0.044577419,0.026208368,0,0
2,"Pectobacterium.1","glucose_glutamine","SA","glucose","glutamine",0.00097412325,0.000381568997952833,0.0029780028125,0.000976678376396947
2,"Pectobacterium.1","glucose_glycerol","SS","glucose","glycerol",0.000989578666666667,8.18180954604651e-05,0,0
2,"Pectobacterium.1","glucose_glycine","SA","glucose","glycine",0.000556638,0,0,0
2,"Pectobacterium.1","glucose_ribose","SS","glucose","ribose",0.00269041666666667,0.00140390992066281,0,0
2,"Pectobacterium.1","succinate_benzoate","AA","succinate","benzoate",0.00076537725,0.000237660090852592,0,0
2,"Pectobacterium.1","succinate_cellobiose","SA","succinate","cellobiose",0.000649411,0,0,0
2,"Pectobacterium.1","succinate_fructose","SA","succinate","fructose",0.00104369625,0.000183114099329887,0,0
2,"Pectobacterium.1","succinate_fumarate","AA","succinate","fumarate",0.0212914,0.015539475,0,0
2,"Pectobacterium.1","succinate_glutamine","AA","succinate","glutamine",0.04344095,0.0257394844642174,0.0028470055625,0.000940278103036734
2,"Pectobacterium.1","succinate_glycerol","SA","succinate","glycerol",0.0072362925,0.0025048705,0,0
2,"Pectobacterium.1","succinate_glycine","AA","succinate","glycine",0.0359649936666667,0.0309879052262022,0,0
2,"Pectobacterium.1","succinate_ribose","SA","succinate","ribose",0.0155549373333333,0.00723834091776104,0,0
2,"Pseudochrobactrum","glucose_benzoate","SA","glucose","benzoate",4.63865e-05,4.63865e-05,1.6959625e-05,7.58661693681984e-06
2,"Pseudochrobactrum","glucose_fumarate","SA","glucose","fumarate",0,0,0.00016849225,1.20618492052421e-06
2,"Pseudochrobactrum","glucose_glutamine","SA","glucose","glutamine",0,0,0.003055406875,0.000739471217183862
2,"Pseudochrobactrum","glucose_glycine","SA","glucose","glycine",0,0,0.0153606964166667,0.000748994236226129
2,"Pseudochrobactrum","succinate_benzoate","AA","succinate","benzoate",0.00981074325,0.00799270115015161,1.60421625e-05,7.24359343827861e-06
2,"Pseudochrobactrum","succinate_fumarate","AA","succinate","fumarate",0.0012756285,0.000990815830494707,4.05354375e-05,1.82070722726474e-05
2,"Pseudochrobactrum","succinate_glutamine","AA","succinate","glutamine",0.01440300575,0.0024302790078511,0.002923455,0.000713998535626895
2,"Pseudochrobactrum","succinate_glycine","AA","succinate","glycine",0.00259764366666667,0.000559208758093473,0.0146152605,0.000857253543713148
2,"Pseudomonas.11","glucose_cellobiose","SS","glucose","cellobiose",0.004174784,0,0,0
2,"Pseudomonas.11","glucose_fructose","SS","glucose","fructose",0.315428147,0,0,0
2,"Pseudomonas.11","glucose_glycerol","SS","glucose","glycerol",0.000371092,0,0,0
2,"Pseudomonas.11","glucose_glycine","SA","glucose","glycine",0,0,0.00505540975,0.000560296410932315
2,"Pseudomonas.11","glucose_ribose","SS","glucose","ribose",9.28e-05,0,0,0
2,"Pseudomonas.11","succinate_glycine","AA","succinate","glycine",0,0,0.004805432625,0.000569985565565541
2,"Pseudomonas.12","glucose_benzoate","SA","glucose","benzoate",0.001577141,9.2773e-05,0,0
2,"Pseudomonas.12","succinate_benzoate","AA","succinate","benzoate",0.505334447,0,0,0
2,"Pseudomonas.12","succinate_glutamine","AA","succinate","glutamine",0.000556638,0,0,0
2,"Pseudomonas.12","succinate_ribose","SA","succinate","ribose",0.000463865,0,0,0
2,"Pseudomonas.13","glucose_benzoate","SA","glucose","benzoate",0.0332436526666667,0.0275136337857879,0,0
2,"Pseudomonas.13","glucose_glycerol","SS","glucose","glycerol",0.000834957,0,0,0
2,"Pseudomonas.13","glucose_glycine","SA","glucose","glycine",0,0,0.135530290625,0.00914470985480866
2,"Pseudomonas.13","glucose_ribose","SS","glucose","ribose",0.001020503,0,0,0
2,"Pseudomonas.13","succinate_benzoate","AA","succinate","benzoate",0.00487058175,0.00487058175,0.0001809281875,8.17717946156772e-05
2,"Pseudomonas.13","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.00052798375,9.77355253029827e-06
2,"Pseudomonas.13","succinate_fructose","SA","succinate","fructose",0.0007885705,0.000456854042423015,0.0001314414375,5.88356215623218e-05
2,"Pseudomonas.13","succinate_fumarate","AA","succinate","fumarate",0,0,0.0004309155,1.25639271494492e-05
2,"Pseudomonas.13","succinate_glutamine","AA","succinate","glutamine",0,0,0.0005265605,4.38233091516377e-06
2,"Pseudomonas.13","succinate_glycerol","SA","succinate","glycerol",0.00011596625,0.00011596625,0.0001418023125,6.34238813146462e-05
2,"Pseudomonas.13","succinate_glycine","AA","succinate","glycine",0.000371092,0.000371092,0.0860466765,0.0194834719320697
2,"Pseudomonas.13","succinate_ribose","SA","succinate","ribose",0,0,0.0005345465,4.21443809026385e-06
2,"Pseudomonas.17","glucose_benzoate","SA","glucose","benzoate",0.00596066425,0.00233362172913436,0.05075532925,0.0213427799356383
2,"Pseudomonas.17","glucose_cellobiose","SS","glucose","cellobiose",0.000185546,0.000185546,0.0003205321125,0.000126836693970269
2,"Pseudomonas.17","glucose_fructose","SS","glucose","fructose",0.000185546,0.000113623255953612,2.196764375e-05,9.83308112533473e-06
2,"Pseudomonas.17","glucose_fumarate","SA","glucose","fumarate",0.00136840175,0.000488528617873333,0.00039938588125,0.000170939161175132
2,"Pseudomonas.17","glucose_glutamine","SA","glucose","glutamine",0.001113276,0.000517924885468121,0.00019435263125,7.76820153409466e-05
2,"Pseudomonas.17","glucose_glycerol","SS","glucose","glycerol",0,0,9.477865e-05,7.48804374208199e-07
2,"Pseudomonas.17","glucose_glycine","SA","glucose","glycine",0.00142251933333333,0.000364592512955826,0.07533077125,0.0158609717416481
2,"Pseudomonas.17","glucose_ribose","SS","glucose","ribose",9.2773e-05,9.2773e-05,0.00020268570625,3.2278113084379e-05
2,"Pseudomonas.17","succinate_benzoate","AA","succinate","benzoate",0.12413025325,0.0551378473750672,0.049100145125,0.0203378749476093
2,"Pseudomonas.17","succinate_cellobiose","SA","succinate","cellobiose",0.0006957975,0.00026914831450785,0.0014053798375,0.000385423249826988
2,"Pseudomonas.17","succinate_fructose","SA","succinate","fructose",0.0007885705,0.000360304980161367,0.0011150248125,0.000363441741335827
2,"Pseudomonas.17","succinate_fumarate","AA","succinate","fumarate",0.00118285575,0.000379453667345869,0.0012818285,0.000346977099858238
2,"Pseudomonas.17","succinate_glutamine","AA","succinate","glutamine",0.00127562875,0.000345830982798528,0.0012816071875,0.00037207252244948
2,"Pseudomonas.17","succinate_glycerol","SA","succinate","glycerol",0.0003247055,0.000158440060568395,0.001202114375,0.000391856345042828
2,"Pseudomonas.17","succinate_glycine","AA","succinate","glycine",0.000742184,0.000428500132188233,0.072888634,0.0153741171885097
2,"Pseudomonas.17","succinate_ribose","SA","succinate","ribose",0.0007885705,0.000326906918431557,0.001305892125,0.000371787610201912
2,"Pseudomonas.18","glucose_glycine","SA","glucose","glycine",0,0,0.007120062375,0.000441145456417395
2,"Pseudomonas.18","succinate_glycine","AA","succinate","glycine",0,0,0.006768160125,0.000503271876623554
2,"Pseudomonas.2","glucose_benzoate","SA","glucose","benzoate",0,0,0.0002035155,2.3614459024081e-06
2,"Pseudomonas.2","glucose_cellobiose","SS","glucose","cellobiose",0,0,0.00039878725,3.35535222629458e-06
2,"Pseudomonas.2","succinate_benzoate","AA","succinate","benzoate",0,0,0.0005591155,0.000115285855727814
2,"Pseudomonas.2","succinate_cellobiose","SA","succinate","cellobiose",0,0,0.0005042771,8.60194137333673e-05
2,"Pseudomonas.2","succinate_fructose","SA","succinate","fructose",0,0,0.000437628875,8.32729373217626e-05
2,"Pseudomonas.2","succinate_fumarate","AA","succinate","fumarate",0,0,0.000358611875,6.84759060750665e-05
2,"Pseudomonas.2","succinate_glutamine","AA","succinate","glutamine",0,0,0.00043829025,8.31612252896122e-05
2,"Pseudomonas.2","succinate_glycerol","SA","succinate","glycerol",0,0,0.00047216275,8.95622650713198e-05
2,"Pseudomonas.2","succinate_glycine","AA","succinate","glycine",0,0,0.000510245666666667,0.000114650550438762
2,"Pseudomonas.2","succinate_ribose","SA","succinate","ribose",0.0001391595,0.0001391595,0.000222472375,7.04437085360168e-05
2,"Pseudomonas.21","glucose_benzoate","SA","glucose","benzoate",0.336209296,0.108808176913217,0.00770439234375,0.00199086838404964
2,"Pseudomonas.21","glucose_cellobiose","SS","glucose","cellobiose",0.0006957975,0.000635455546886576,0.0001805926875,3.1976839833392e-05
2,"Pseudomonas.21","glucose_fructose","SS","glucose","fructose",0.00081176375,0.000246547629371208,0.0001551564875,2.99431222537356e-05
2,"Pseudomonas.21","glucose_fumarate","SA","glucose","fumarate",0.00048705825,0.000349954299644581,0.0001071314875,2.28363991942284e-05
2,"Pseudomonas.21","glucose_glutamine","SA","glucose","glutamine",0.00095092325,0.000647613797405699,0.0001925608875,3.90871458632693e-05
2,"Pseudomonas.21","glucose_glycerol","SS","glucose","glycerol",0.00166991375,0.000802544301912816,0.00014116525,2.99563204023987e-05
2,"Pseudomonas.21","glucose_glycine","SA","glucose","glycine",0.00126789766666667,0.000639019753553397,0.000152593133333333,3.78199945631823e-05
2,"Pseudomonas.21","glucose_ribose","SS","glucose","ribose",0.00243529775,0.00165583869229989,0.0006281438125,5.99063801611327e-05
2,"Pseudomonas.21","succinate_benzoate","AA","succinate","benzoate",0.204216532,0.12357172538808,0.007519871875,0.00191691374631175
2,"Pseudomonas.21","succinate_cellobiose","SA","succinate","cellobiose",0.00053344475,0.000102855374009962,0.00033294115,0.000110544088067714
2,"Pseudomonas.21","succinate_fructose","SA","succinate","fructose",0.00442991025,0.00154515301436176,0.000307922075,0.000109492976410674
2,"Pseudomonas.21","succinate_fumarate","AA","succinate","fumarate",0.00113646925,0.000616986951004419,0.0002332673125,8.92320828646998e-05
2,"Pseudomonas.21","succinate_glutamine","AA","succinate","glutamine",0.00034789875,0.000263424681982464,0.0003439611875,0.00011240321829179
2,"Pseudomonas.21","succinate_glycerol","SA","succinate","glycerol",0.00129882175,0.000836673014390367,0.0003070848125,0.000117249974381028
2,"Pseudomonas.21","succinate_glycine","AA","succinate","glycine",0.000432940666666667,3.09243333333333e-05,0.000331836833333333,0.000148008422814268
2,"Pseudomonas.21","succinate_ribose","SA","succinate","ribose",0.00044067175,9.56282195513568e-05,0.00076278425,0.000125356078713748
2,"Pseudomonas.24","glucose_benzoate","SA","glucose","benzoate",0.006494109,0,0,0
2,"Pseudomonas.24","glucose_fumarate","SA","glucose","fumarate",0.012663512,0.00158417396839936,0.0084173926875,0.00141359225621584
