,Family,ESV,Class,Resource,c_ia,Treatment
281,F0,S1,T0,R7,0.9253629634125294,Sugar
282,F0,S2,T0,R7,2.179299436894884,Sugar
283,F0,S3,T0,R7,2.9977276888649236,Sugar
284,F0,S4,T0,R7,1.0460906768306932,Sugar
285,F0,S5,T0,R7,0.9520821546785625,Sugar
286,F0,S6,T0,R7,1.1840009660525754,Sugar
287,F0,S7,T0,R7,0.09631650664247896,Sugar
288,F0,S8,T0,R7,0.8423709957604278,Sugar
289,F0,S9,T0,R7,1.566232464800113,Sugar
290,F0,S10,T0,R7,0.03497682447353639,Sugar
291,F0,S11,T0,R7,2.750828518602446,Sugar
292,F0,S12,T0,R7,0.1593299810334013,Sugar
293,F0,S13,T0,R7,0.6143535663989256,Sugar
294,F0,S14,T0,R7,0.6824375687352626,Sugar
295,F0,S15,T0,R7,0.7214238879596249,Sugar
296,F0,S16,T0,R7,0.5951176424191187,Sugar
297,F0,S17,T0,R7,0.3139082660130243,Sugar
298,F0,S18,T0,R7,1.3040066599443734,Sugar
299,F0,S19,T0,R7,2.6433829235776583,Sugar
300,F1,S20,T0,R7,0.01034336114324188,Sugar
301,F1,S21,T0,R7,0.05008749383908438,Sugar
302,F1,S22,T0,R7,5.257318438108315e-17,Sugar
303,F1,S23,T0,R7,4.545940853522721e-31,Sugar
304,F1,S24,T0,R7,0.014208546822086162,Sugar
305,F1,S25,T0,R7,3.893580844471298e-05,Sugar
306,F1,S26,T0,R7,0.023633500331948994,Sugar
307,F1,S27,T0,R7,1.1799110152227512e-09,Sugar
308,F1,S28,T0,R7,3.1447812566720013e-06,Sugar
309,F1,S29,T0,R7,0.22544112205939967,Sugar
310,F1,S30,T0,R7,0.002135168916872572,Sugar
311,F1,S31,T0,R7,2.5240061704532465e-07,Sugar
312,F1,S32,T0,R7,3.208229325150843e-29,Sugar
313,F1,S33,T0,R7,0.001064428518395408,Sugar
314,F1,S34,T0,R7,0.2240198593744412,Sugar
315,F1,S35,T0,R7,1.69772182284639e-09,Sugar
316,F1,S36,T0,R7,0.004187957628920066,Sugar
317,F1,S37,T0,R7,2.220946598950819e-05,Sugar
318,F1,S38,T0,R7,8.545025489842174e-21,Sugar
319,F1,S39,T0,R7,0.012588295570465625,Sugar
320,F0,S0,T0,R8,1.240504701975028,Sugar
321,F0,S1,T0,R8,0.3057149931264156,Sugar
322,F0,S2,T0,R8,0.1573382423958942,Sugar
323,F0,S3,T0,R8,2.08570956053554,Sugar
324,F0,S4,T0,R8,0.7805600745559051,Sugar
325,F0,S5,T0,R8,0.11283252444449945,Sugar
326,F0,S6,T0,R8,0.23682326029595877,Sugar
327,F0,S7,T0,R8,0.23007062574882275,Sugar
328,F0,S8,T0,R8,1.9226107219291029,Sugar
329,F0,S9,T0,R8,1.8613123263798976,Sugar
330,F0,S10,T0,R8,0.31803368557255146,Sugar
331,F0,S11,T0,R8,0.5613475827088253,Sugar
332,F0,S12,T0,R8,0.6331827840046123,Sugar
333,F0,S13,T0,R8,0.4848182949301103,Sugar
334,F0,S14,T0,R8,2.3153591966318525,Sugar
335,F0,S15,T0,R8,0.48315424464753154,Sugar
336,F0,S16,T0,R8,2.6531404602648454,Sugar
337,F0,S17,T0,R8,1.6211185081604569,Sugar
338,F0,S18,T0,R8,0.5397182696359148,Sugar
339,F0,S19,T0,R8,0.13502277276100322,Sugar
340,F1,S20,T0,R8,0.0005540341534959078,Sugar
341,F1,S21,T0,R8,0.003661178871181726,Sugar
342,F1,S22,T0,R8,1.8903247030183533e-38,Sugar
343,F1,S23,T0,R8,4.759490934516738e-11,Sugar
344,F1,S24,T0,R8,7.027889502504865e-24,Sugar
345,F1,S25,T0,R8,1.3101152717563257e-12,Sugar
346,F1,S26,T0,R8,0.00010934402575169607,Sugar
347,F1,S27,T0,R8,0.005439134041513013,Sugar
348,F1,S28,T0,R8,5.834767669342885e-19,Sugar
349,F1,S29,T0,R8,2.88889479896507e-10,Sugar
350,F1,S30,T0,R8,1.1862224094670353e-16,Sugar
351,F1,S31,T0,R8,0.3001024128686688,Sugar
352,F1,S32,T0,R8,0.14782529457560287,Sugar
353,F1,S33,T0,R8,1.9780408494717898e-08,Sugar
354,F1,S34,T0,R8,0.001539687796132885,Sugar
355,F1,S35,T0,R8,1.2796915147340933,Sugar
356,F1,S36,T0,R8,0.12332908519397773,Sugar
357,F1,S37,T0,R8,6.602816334697834e-05,Sugar
358,F1,S38,T0,R8,1.774994707883772e-13,Sugar
359,F1,S39,T0,R8,0.02556700766962828,Sugar
360,F0,S0,T0,R9,0.1157843980529188,Sugar
361,F0,S1,T0,R9,2.609135323890461,Sugar
362,F0,S2,T0,R9,0.5145298317800772,Sugar
363,F0,S3,T0,R9,0.31230832666478664,Sugar
364,F0,S4,T0,R9,0.4491107932735787,Sugar
365,F0,S5,T0,R9,0.2020817258316014,Sugar
366,F0,S6,T0,R9,0.5410300354593869,Sugar
367,F0,S7,T0,R9,2.000469982290281,Sugar
368,F0,S8,T0,R9,0.8239794391666806,Sugar
369,F0,S9,T0,R9,0.4194858319178097,Sugar
370,F0,S10,T0,R9,0.427116908979752,Sugar
371,F0,S11,T0,R9,0.8837644435552063,Sugar
372,F0,S12,T0,R9,0.5949517859657423,Sugar
373,F0,S13,T0,R9,0.9917850786450261,Sugar
374,F0,S14,T0,R9,1.509585285771866,Sugar
375,F0,S15,T0,R9,0.09811904541358432,Sugar
376,F0,S16,T0,R9,0.08803129827641633,Sugar
377,F0,S17,T0,R9,0.4627339147460368,Sugar
378,F0,S18,T0,R9,0.6509018727306655,Sugar
379,F0,S19,T0,R9,0.22079470640508353,Sugar
380,F1,S20,T0,R9,5.796899241489937e-10,Sugar
381,F1,S21,T0,R9,1.5491079562395892e-13,Sugar
382,F1,S22,T0,R9,1.878718251274996e-27,Sugar
383,F1,S23,T0,R9,6.259962839106582e-16,Sugar
384,F1,S24,T0,R9,0.00024177625067491293,Sugar
385,F1,S25,T0,R9,0.22782236587146093,Sugar
386,F1,S26,T0,R9,9.583395999751497e-19,Sugar
387,F1,S27,T0,R9,1.6878246981685755e-12,Sugar
388,F1,S28,T0,R9,9.936438092475133e-21,Sugar
389,F1,S29,T0,R9,3.906147011461628e-06,Sugar
390,F1,S30,T0,R9,1.9379886229208573e-06,Sugar
391,F1,S31,T0,R9,5.161957730092673e-24,Sugar
392,F1,S32,T0,R9,2.3939108355934813e-06,Sugar
393,F1,S33,T0,R9,4.951360146649956e-22,Sugar
394,F1,S34,T0,R9,5.4348553008079735e-11,Sugar
395,F1,S35,T0,R9,5.5202624634366395e-18,Sugar
396,F1,S36,T0,R9,0.00045125750914904914,Sugar
397,F1,S37,T0,R9,0.8695880190868552,Sugar
398,F1,S38,T0,R9,0.000154747824498658,Sugar
399,F1,S39,T0,R9,0.0014141466975181882,Sugar
400,F0,S0,T1,R10,0.21872324294863257,Sugar
401,F0,S1,T1,R10,0.1358946697253278,Sugar
402,F0,S2,T1,R10,0.034600605229330256,Sugar
403,F0,S3,T1,R10,0.6083284958116695,Sugar
404,F0,S4,T1,R10,0.12848147605683666,Sugar
405,F0,S5,T1,R10,0.8014160508444006,Sugar
406,F0,S6,T1,R10,0.001797631418331374,Sugar
407,F0,S7,T1,R10,0.037672600249385096,Sugar
408,F0,S8,T1,R10,0.38615839509323424,Sugar
409,F0,S9,T1,R10,4.1068707912007084e-05,Sugar
410,F0,S10,T1,R10,0.057808961898282094,Sugar
411,F0,S11,T1,R10,1.0571658566003164,Sugar
412,F0,S12,T1,R10,1.3418877859541634,Sugar
413,F0,S13,T1,R10,1.09895024171587,Sugar
414,F0,S14,T1,R10,0.8489323341965214,Sugar
415,F0,S15,T1,R10,0.7220933984098495,Sugar
416,F0,S16,T1,R10,0.0012947801046957724,Sugar
417,F0,S17,T1,R10,0.7889566124178107,Sugar
418,F0,S18,T1,R10,0.6390890607784291,Sugar
419,F0,S19,T1,R10,0.04186802265092198,Sugar
420,F1,S20,T1,R10,0.4464150738788644,Sugar
421,F1,S21,T1,R10,0.14217372753034982,Sugar
422,F1,S22,T1,R10,1.9012618577966496,Sugar
423,F1,S23,T1,R10,0.011823550841603366,Sugar
424,F1,S24,T1,R10,0.04651206807141599,Sugar
425,F1,S25,T1,R10,0.015030000387672085,Sugar
426,F1,S26,T1,R10,0.35535601755425306,Sugar
427,F1,S27,T1,R10,1.390945160650343,Sugar
428,F1,S28,T1,R10,0.09140690166947696,Sugar
429,F1,S29,T1,R10,0.29601916928817823,Sugar
430,F1,S30,T1,R10,1.9280881564121266,Sugar
431,F1,S31,T1,R10,0.25002736665826736,Sugar
432,F1,S32,T1,R10,0.06777475798601612,Sugar
433,F1,S33,T1,R10,0.016099211906017923,Sugar
434,F1,S34,T1,R10,0.14766498574516923,Sugar
435,F1,S35,T1,R10,0.08217759515608743,Sugar
436,F1,S36,T1,R10,1.0451936941007884,Sugar
437,F1,S37,T1,R10,0.2773550160936624,Sugar
438,F1,S38,T1,R10,0.9469383794606229,Sugar
439,F1,S39,T1,R10,0.03611309017845498,Sugar
440,F0,S0,T1,R11,1.072411516242464,Sugar
441,F0,S1,T1,R11,0.33551585853913224,Sugar
442,F0,S2,T1,R11,0.20288607784819385,Sugar
443,F0,S3,T1,R11,0.6693182299020176,Sugar
444,F0,S4,T1,R11,0.006860508431255942,Sugar
445,F0,S5,T1,R11,0.028929261907140253,Sugar
446,F0,S6,T1,R11,0.18223692068470426,Sugar
447,F0,S7,T1,R11,0.6880634918597519,Sugar
448,F0,S8,T1,R11,0.5155964864824304,Sugar
449,F0,S9,T1,R11,0.82315614205795,Sugar
450,F0,S10,T1,R11,0.07714808061134991,Sugar
451,F0,S11,T1,R11,0.02017539206291704,Sugar
452,F0,S12,T1,R11,0.12182443084036979,Sugar
453,F0,S13,T1,R11,1.2884145513119772e-05,Sugar
454,F0,S14,T1,R11,1.2412795409118746,Sugar
455,F0,S15,T1,R11,0.00391366964264099,Sugar
456,F0,S16,T1,R11,0.3809747637582472,Sugar
457,F0,S17,T1,R11,0.41260752093000375,Sugar
458,F0,S18,T1,R11,1.4648381493503804,Sugar
459,F0,S19,T1,R11,0.026199486063854093,Sugar
460,F1,S20,T1,R11,0.43178594990122693,Sugar
461,F1,S21,T1,R11,0.3505120507864631,Sugar
462,F1,S22,T1,R11,0.36014763254809834,Sugar
463,F1,S23,T1,R11,0.054491746122339965,Sugar
464,F1,S24,T1,R11,1.244456561171152,Sugar
465,F1,S25,T1,R11,0.2570175704651632,Sugar
466,F1,S26,T1,R11,0.2653833295388891,Sugar
467,F1,S27,T1,R11,0.0010553430478045884,Sugar
468,F1,S28,T1,R11,0.06860122128992555,Sugar
469,F1,S29,T1,R11,0.22025741051349115,Sugar
470,F1,S30,T1,R11,0.20702073439999547,Sugar
471,F1,S31,T1,R11,0.14677871054514577,Sugar
472,F1,S32,T1,R11,0.5038830725568821,Sugar
473,F1,S33,T1,R11,0.025722226656991438,Sugar
474,F1,S34,T1,R11,0.17575638372947042,Sugar
475,F1,S35,T1,R11,0.20526427145672618,Sugar
476,F1,S36,T1,R11,0.9002126142367867,Sugar
477,F1,S37,T1,R11,1.4512147243505729,Sugar
478,F1,S38,T1,R11,0.46880431829137603,Sugar
479,F1,S39,T1,R11,0.22813322237009784,Sugar
480,F0,S0,T1,R12,0.3132637215463845,Sugar
481,F0,S1,T1,R12,1.779104511773054,Sugar
482,F0,S2,T1,R12,1.4271946475053159,Sugar
483,F0,S3,T1,R12,0.09639550624205474,Sugar
484,F0,S4,T1,R12,0.355211320711938,Sugar
485,F0,S5,T1,R12,0.12995997823829364,Sugar
486,F0,S6,T1,R12,0.0001430116548199049,Sugar
487,F0,S7,T1,R12,0.23726792283066642,Sugar
488,F0,S8,T1,R12,0.5016849059291946,Sugar
489,F0,S9,T1,R12,0.14521556116850234,Sugar
490,F0,S10,T1,R12,0.018733569059882122,Sugar
491,F0,S11,T1,R12,0.11129439751723902,Sugar
492,F0,S12,T1,R12,1.31848263992754,Sugar
493,F0,S13,T1,R12,0.5588497253696274,Sugar
494,F0,S14,T1,R12,0.2169360413396395,Sugar
495,F0,S15,T1,R12,0.0019212055518650197,Sugar
496,F0,S16,T1,R12,0.01910279429802943,Sugar
497,F0,S17,T1,R12,0.5890329334209216,Sugar
498,F0,S18,T1,R12,2.3265055339240517,Sugar
499,F0,S19,T1,R12,0.4029930539993809,Sugar
500,F1,S20,T1,R12,1.7309382288805586,Sugar
501,F1,S21,T1,R12,0.10807246470136501,Sugar
502,F1,S22,T1,R12,0.04332229495987077,Sugar
503,F1,S23,T1,R12,0.2559319809581505,Sugar
504,F1,S24,T1,R12,0.3971725168772065,Sugar
505,F1,S25,T1,R12,0.03975022432145859,Sugar
506,F1,S26,T1,R12,0.11288878000581344,Sugar
507,F1,S27,T1,R12,0.6377572838416523,Sugar
508,F1,S28,T1,R12,0.7355328410270667,Sugar
509,F1,S29,T1,R12,1.7846416472120767,Sugar
510,F1,S30,T1,R12,0.8164886147407909,Sugar
511,F1,S31,T1,R12,0.4437781842376458,Sugar
512,F1,S32,T1,R12,1.9286757113390254,Sugar
513,F1,S33,T1,R12,0.09727700921162691,Sugar
514,F1,S34,T1,R12,0.5540525499132563,Sugar
515,F1,S35,T1,R12,0.38777690038065343,Sugar
516,F1,S36,T1,R12,0.4511750995779014,Sugar
517,F1,S37,T1,R12,0.730733905097198,Sugar
518,F1,S38,T1,R12,1.5405040933339593,Sugar
519,F1,S39,T1,R12,1.0835495991566757,Sugar
520,F0,S0,T1,R13,0.05528201565946467,Sugar
521,F0,S1,T1,R13,0.4549870866168423,Sugar
522,F0,S2,T1,R13,1.4555598166040198,Sugar
523,F0,S3,T1,R13,0.5255879026360879,Sugar
524,F0,S4,T1,R13,0.006708582334327129,Sugar
525,F0,S5,T1,R13,0.005829197280510321,Sugar
526,F0,S6,T1,R13,0.25773015054721865,Sugar
527,F0,S7,T1,R13,0.09021136043702738,Sugar
528,F0,S8,T1,R13,0.12978039566087013,Sugar
529,F0,S9,T1,R13,1.013167553330627,Sugar
530,F0,S10,T1,R13,0.17781762741791857,Sugar
531,F0,S11,T1,R13,1.0033000118560096,Sugar
532,F0,S12,T1,R13,0.11172136555197351,Sugar
533,F0,S13,T1,R13,0.004024043265526699,Sugar
534,F0,S14,T1,R13,0.0037535050350513566,Sugar
535,F0,S15,T1,R13,0.5560250581404244,Sugar
536,F0,S16,T1,R13,0.3935964728605045,Sugar
537,F0,S17,T1,R13,0.02364360578649217,Sugar
538,F0,S18,T1,R13,1.2351659551100023,Sugar
539,F0,S19,T1,R13,0.2670833529230688,Sugar
540,F1,S20,T1,R13,0.011263032263346847,Sugar
541,F1,S21,T1,R13,0.5575631533156338,Sugar
542,F1,S22,T1,R13,0.0007284272676321121,Sugar
543,F1,S23,T1,R13,0.04065874706589794,Sugar
544,F1,S24,T1,R13,0.30398013354516334,Sugar
545,F1,S25,T1,R13,1.4951274954169302,Sugar
546,F1,S26,T1,R13,0.11168806704842643,Sugar
547,F1,S27,T1,R13,0.6744408881760033,Sugar
548,F1,S28,T1,R13,0.7158744553794321,Sugar
549,F1,S29,T1,R13,2.1674625571721875,Sugar
550,F1,S30,T1,R13,0.0649707468792164,Sugar
551,F1,S31,T1,R13,0.08721681525303522,Sugar
552,F1,S32,T1,R13,0.6784089982413158,Sugar
553,F1,S33,T1,R13,0.15969840142658234,Sugar
554,F1,S34,T1,R13,1.1816338801382156,Sugar
555,F1,S35,T1,R13,0.223834976869553,Sugar
556,F1,S36,T1,R13,0.29625339758472113,Sugar
557,F1,S37,T1,R13,0.03985459227863749,Sugar
558,F1,S38,T1,R13,2.5016668318517388,Sugar
559,F1,S39,T1,R13,0.28679278521122153,Sugar
560,F0,S0,T1,R14,0.20147062851403133,Sugar
561,F0,S1,T1,R14,0.009438483191543483,Sugar
562,F0,S2,T1,R14,1.7080140978471077,Sugar
563,F0,S3,T1,R14,0.6389613391395699,Sugar
564,F0,S4,T1,R14,0.13187887366558015,Sugar
565,F0,S5,T1,R14,0.46353748620180096,Sugar
566,F0,S6,T1,R14,3.413432295747926,Sugar
567,F0,S7,T1,R14,0.0015641097170787201,Sugar
568,F0,S8,T1,R14,0.02433134206149412,Sugar
569,F0,S9,T1,R14,2.9275836019639083,Sugar
570,F0,S10,T1,R14,0.15442766545369702,Sugar
571,F0,S11,T1,R14,0.11701129340632505,Sugar
572,F0,S12,T1,R14,0.5912794749018054,Sugar
573,F0,S13,T1,R14,0.3819169604883508,Sugar
574,F0,S14,T1,R14,1.3498059900343145,Sugar
575,F0,S15,T1,R14,0.24895091794465493,Sugar
576,F0,S16,T1,R14,0.37384025702356477,Sugar
577,F0,S17,T1,R14,0.2836327441173935,Sugar
578,F0,S18,T1,R14,0.37508550221005976,Sugar
579,F0,S19,T1,R14,0.05877585985015969,Sugar
580,F1,S20,T1,R14,0.08800663723790608,Sugar
581,F1,S21,T1,R14,2.8192472960988932,Sugar
582,F1,S22,T1,R14,0.164633009264609,Sugar
583,F1,S23,T1,R14,0.011857759058115997,Sugar
584,F1,S24,T1,R14,0.6918998907069824,Sugar
585,F1,S25,T1,R14,0.04716802507163639,Sugar
586,F1,S26,T1,R14,0.18839286652993198,Sugar
587,F1,S27,T1,R14,0.08488967428113575,Sugar
588,F1,S28,T1,R14,0.21610374763224643,Sugar
589,F1,S29,T1,R14,0.004672007542155469,Sugar
590,F1,S30,T1,R14,0.02272115170694108,Sugar
591,F1,S31,T1,R14,2.2737979935174977,Sugar
592,F1,S32,T1,R14,0.9106614006498438,Sugar
593,F1,S33,T1,R14,0.16830212592041327,Sugar
594,F1,S34,T1,R14,0.29562462556217695,Sugar
595,F1,S35,T1,R14,0.04698434105268593,Sugar
596,F1,S36,T1,R14,0.40826843223332104,Sugar
597,F1,S37,T1,R14,0.039734685543097704,Sugar
598,F1,S38,T1,R14,1.0983451157155617,Sugar
599,F1,S39,T1,R14,1.2470785641587496,Sugar
600,F0,S0,T1,R15,0.3678126679406656,Sugar
601,F0,S1,T1,R15,0.14225596714313465,Sugar
602,F0,S2,T1,R15,1.8100727752788672,Sugar
603,F0,S3,T1,R15,0.18781053454982202,Sugar
604,F0,S4,T1,R15,0.8129355836463367,Sugar
605,F0,S5,T1,R15,0.05664501940570663,Sugar
606,F0,S6,T1,R15,0.24928342509049656,Sugar
607,F0,S7,T1,R15,0.06360515966614222,Sugar
608,F0,S8,T1,R15,0.2332003750480328,Sugar
609,F0,S9,T1,R15,0.000520302510803027,Sugar
610,F0,S10,T1,R15,0.2299683915875292,Sugar
611,F0,S11,T1,R15,0.00016689253330976755,Sugar
612,F0,S12,T1,R15,1.8118091951018493,Sugar
613,F0,S13,T1,R15,1.1766820329361207,Sugar
614,F0,S14,T1,R15,2.4239125232518224,Sugar
615,F0,S15,T1,R15,0.3285283061198959,Sugar
616,F0,S16,T1,R15,0.11142538476941406,Sugar
617,F0,S17,T1,R15,0.7222426481807123,Sugar
618,F0,S18,T1,R15,0.7929017822740958,Sugar
619,F0,S19,T1,R15,0.14951329699754998,Sugar
620,F1,S20,T1,R15,0.05033893781369023,Sugar
621,F1,S21,T1,R15,0.0780471838193342,Sugar
622,F1,S22,T1,R15,0.40082151488751777,Sugar
623,F1,S23,T1,R15,0.43263589389945856,Sugar
624,F1,S24,T1,R15,0.1026052580857191,Sugar
625,F1,S25,T1,R15,0.5386813447932209,Sugar
626,F1,S26,T1,R15,0.005782778046128788,Sugar
627,F1,S27,T1,R15,0.7172371677433268,Sugar
628,F1,S28,T1,R15,0.0039202326576976455,Sugar
629,F1,S29,T1,R15,0.39329151349422825,Sugar
630,F1,S30,T1,R15,0.02963656998480561,Sugar
631,F1,S31,T1,R15,0.04936146056929836,Sugar
632,F1,S32,T1,R15,0.4552515053841655,Sugar
633,F1,S33,T1,R15,0.23699932170139254,Sugar
634,F1,S34,T1,R15,0.002449984150660039,Sugar
635,F1,S35,T1,R15,0.7440615782458391,Sugar
636,F1,S36,T1,R15,0.3200733066237334,Sugar
637,F1,S37,T1,R15,0.13176949717832423,Sugar
638,F1,S38,T1,R15,0.09136743219756698,Sugar
639,F1,S39,T1,R15,1.4610465655899332,Sugar
640,F0,S0,T1,R16,0.7388566503215828,Sugar
641,F0,S1,T1,R16,1.002046468660625,Sugar
642,F0,S2,T1,R16,0.30137467740010354,Sugar
643,F0,S3,T1,R16,0.56469187291941,Sugar
644,F0,S4,T1,R16,0.2639194820968413,Sugar
645,F0,S5,T1,R16,0.05656469102045519,Sugar
646,F0,S6,T1,R16,0.44419129204681196,Sugar
647,F0,S7,T1,R16,0.30658949748490294,Sugar
648,F0,S8,T1,R16,1.5555295092549102,Sugar
649,F0,S9,T1,R16,1.1461686924067944,Sugar
650,F0,S10,T1,R16,5.084590725822395,Sugar
651,F0,S11,T1,R16,0.23960951370366904,Sugar
652,F0,S12,T1,R16,0.01838180921408892,Sugar
653,F0,S13,T1,R16,0.014502843728810156,Sugar
654,F0,S14,T1,R16,0.052759276345450426,Sugar
655,F0,S15,T1,R16,0.036984992819719995,Sugar
656,F0,S16,T1,R16,0.05027315657535724,Sugar
657,F0,S17,T1,R16,0.03418191111547517,Sugar
658,F0,S18,T1,R16,1.4786399683215095,Sugar
659,F0,S19,T1,R16,0.1359385745429634,Sugar
660,F1,S20,T1,R16,0.14488704883239434,Sugar
661,F1,S21,T1,R16,1.1277682155793403,Sugar
662,F1,S22,T1,R16,0.07192528819294093,Sugar
663,F1,S23,T1,R16,0.6645882853424989,Sugar
664,F1,S24,T1,R16,0.07751311033999396,Sugar
665,F1,S25,T1,R16,0.3798550127708734,Sugar
666,F1,S26,T1,R16,0.11460842211489879,Sugar
667,F1,S27,T1,R16,0.12836237543732523,Sugar
668,F1,S28,T1,R16,0.8711349687725009,Sugar
669,F1,S29,T1,R16,0.1408214125903823,Sugar
670,F1,S30,T1,R16,0.37373226153190725,Sugar
671,F1,S31,T1,R16,0.0027759237038738655,Sugar
672,F1,S32,T1,R16,1.929001713075415,Sugar
673,F1,S33,T1,R16,0.6120438459683465,Sugar
674,F1,S34,T1,R16,0.08166400971313531,Sugar
675,F1,S35,T1,R16,1.2112670899521225,Sugar
676,F1,S36,T1,R16,1.1455513780075526,Sugar
677,F1,S37,T1,R16,0.037841453614601235,Sugar
678,F1,S38,T1,R16,0.46519263235989455,Sugar
679,F1,S39,T1,R16,0.042956869093934945,Sugar
680,F0,S0,T1,R17,0.20443690481770038,Sugar
681,F0,S1,T1,R17,1.0002984045246563,Sugar
682,F0,S2,T1,R17,0.36775898795133877,Sugar
683,F0,S3,T1,R17,1.3257456616143293,Sugar
684,F0,S4,T1,R17,0.13976082225973005,Sugar
685,F0,S5,T1,R17,0.25098036621060243,Sugar
686,F0,S6,T1,R17,0.002628617827741566,Sugar
687,F0,S7,T1,R17,1.2120531834102817,Sugar
688,F0,S8,T1,R17,0.042226208178105115,Sugar
689,F0,S9,T1,R17,0.03446751880841165,Sugar
690,F0,S10,T1,R17,0.2971381390058138,Sugar
691,F0,S11,T1,R17,1.8343197432326328,Sugar
692,F0,S12,T1,R17,0.9083585207709651,Sugar
693,F0,S13,T1,R17,0.9553737619605779,Sugar
694,F0,S14,T1,R17,0.2262982849509139,Sugar
695,F0,S15,T1,R17,0.6602590935855598,Sugar
696,F0,S16,T1,R17,0.017693682319828347,Sugar
697,F0,S17,T1,R17,0.01657705411760189,Sugar
698,F0,S18,T1,R17,0.001584595183960391,Sugar
699,F0,S19,T1,R17,0.007546183043459404,Sugar
700,F1,S20,T1,R17,0.11462231325707058,Sugar
701,F1,S21,T1,R17,0.39130843125583714,Sugar
702,F1,S22,T1,R17,0.34707468919214773,Sugar
703,F1,S23,T1,R17,4.036596604097736,Sugar
704,F1,S24,T1,R17,0.29379789845604376,Sugar
705,F1,S25,T1,R17,0.5033540457202718,Sugar
706,F1,S26,T1,R17,0.5668427471395281,Sugar
707,F1,S27,T1,R17,0.0003455920546929357,Sugar
708,F1,S28,T1,R17,1.6178328270532087,Sugar
709,F1,S29,T1,R17,0.9010807312421801,Sugar
710,F1,S30,T1,R17,0.029383125855790945,Sugar
711,F1,S31,T1,R17,0.5735616204110092,Sugar
712,F1,S32,T1,R17,0.027738476922084098,Sugar
713,F1,S33,T1,R17,0.4442133013309697,Sugar
714,F1,S34,T1,R17,0.11917349374599419,Sugar
715,F1,S35,T1,R17,0.6521757388722141,Sugar
716,F1,S36,T1,R17,0.14223133738446994,Sugar
717,F1,S37,T1,R17,0.41714248539082854,Sugar
718,F1,S38,T1,R17,0.007451814862915071,Sugar
719,F1,S39,T1,R17,0.011004465627653982,Sugar
720,F0,S0,T1,R18,0.003628158592629863,Sugar
721,F0,S1,T1,R18,0.06887111672597761,Sugar
722,F0,S2,T1,R18,0.05208343688949271,Sugar
723,F0,S3,T1,R18,0.03279536539393417,Sugar
724,F0,S4,T1,R18,0.8135386018730215,Sugar
725,F0,S5,T1,R18,0.12972376097579189,Sugar
726,F0,S6,T1,R18,1.4784899404348222,Sugar
727,F0,S7,T1,R18,0.6415835117978723,Sugar
728,F0,S8,T1,R18,0.0034049467512475232,Sugar
729,F0,S9,T1,R18,0.11973928586268578,Sugar
730,F0,S10,T1,R18,1.1306641628524114,Sugar
731,F0,S11,T1,R18,0.38709521614186254,Sugar
732,F0,S12,T1,R18,0.3472393154822552,Sugar
733,F0,S13,T1,R18,0.5311856151209018,Sugar
734,F0,S14,T1,R18,0.92941849374142,Sugar
735,F0,S15,T1,R18,0.03671291359646687,Sugar
736,F0,S16,T1,R18,0.15708547997198788,Sugar
737,F0,S17,T1,R18,0.29531301800126436,Sugar
738,F0,S18,T1,R18,1.8713752473297196,Sugar
739,F0,S19,T1,R18,0.03488921480234745,Sugar
740,F1,S20,T1,R18,0.09373836201534415,Sugar
741,F1,S21,T1,R18,1.8402735043134346,Sugar
742,F1,S22,T1,R18,0.6934866203169079,Sugar
743,F1,S23,T1,R18,0.009562769783676563,Sugar
744,F1,S24,T1,R18,0.13548533370126215,Sugar
745,F1,S25,T1,R18,0.06601017991901449,Sugar
746,F1,S26,T1,R18,0.5274469127739693,Sugar
747,F1,S27,T1,R18,0.043712589842685765,Sugar
748,F1,S28,T1,R18,0.12552492164538476,Sugar
749,F1,S29,T1,R18,0.35934002902096696,Sugar
750,F1,S30,T1,R18,0.3292485198223292,Sugar
751,F1,S31,T1,R18,0.9203197049551647,Sugar
752,F1,S32,T1,R18,0.1281392485677398,Sugar
753,F1,S33,T1,R18,2.0072057453840526,Sugar
754,F1,S34,T1,R18,0.17492646218604305,Sugar
755,F1,S35,T1,R18,0.30840759762271014,Sugar
756,F1,S36,T1,R18,0.23164743802980206,Sugar
757,F1,S37,T1,R18,3.104931644436787,Sugar
758,F1,S38,T1,R18,0.09930438267815551,Sugar
759,F1,S39,T1,R18,0.01774071685917629,Sugar
760,F0,S0,T1,R19,0.8199093245498974,Sugar
761,F0,S1,T1,R19,0.00019581667103853965,Sugar
762,F0,S2,T1,R19,0.019739617281573994,Sugar
763,F0,S3,T1,R19,0.3737222103450963,Sugar
764,F0,S4,T1,R19,0.12762313356962107,Sugar
765,F0,S5,T1,R19,0.007099734079604251,Sugar
766,F0,S6,T1,R19,0.31735445947646623,Sugar
767,F0,S7,T1,R19,0.09686054081459464,Sugar
768,F0,S8,T1,R19,0.014041960247523272,Sugar
769,F0,S9,T1,R19,1.026093657764251,Sugar
770,F0,S10,T1,R19,0.0463248341921892,Sugar
771,F0,S11,T1,R19,0.10007924469119266,Sugar
772,F0,S12,T1,R19,0.7809725226056001,Sugar
773,F0,S13,T1,R19,4.153000333630603,Sugar
774,F0,S14,T1,R19,0.2563143667209178,Sugar
775,F0,S15,T1,R19,0.12946399211236703,Sugar
776,F0,S16,T1,R19,0.5425733303108781,Sugar
